	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_26114	100	100	90	90	90	89	89
ASV_26115	76	76	76	76	76	44	29
ASV_26116	82	7	7	7	7	7	7
ASV_26117	65	63	62	62	62	43	42
ASV_26118	100	100	97	59	57	54	51
ASV_26119	100	100	12	12	12	12	12
ASV_26120	97	93	93	93	36	19	18
ASV_26121	100	100	100	100	100	100	99
ASV_26122	83	83	82	82	82	57	38
ASV_26123	92	91	91	87	38	21	20
ASV_26124	100	100	100	100	100	100	100
ASV_26125	100	100	100	100	100	100	63
ASV_26126	0	0	0	0	0	0	0
ASV_26127	47	46	8	0	0	0	0
ASV_26128	100	100	100	100	100	100	97
ASV_26129	100	100	100	100	100	100	82
ASV_26130	71	66	22	12	5	5	5
ASV_26131	56	52	17	10	9	9	9
ASV_26132	100	100	100	100	100	100	100
ASV_26133	100	46	46	46	46	46	46
ASV_26134	100	100	100	100	100	100	43
ASV_26135	50	50	50	50	50	50	47
ASV_26136	100	100	100	100	100	100	100
ASV_26137	100	100	51	51	51	51	50
ASV_26138	84	84	84	84	84	80	59
ASV_26139	41	41	41	41	41	41	41
ASV_26140	100	100	100	100	100	100	83
ASV_26141	100	100	100	99	99	99	32
ASV_26142	97	97	96	92	77	77	56
ASV_26143	99	96	94	94	41	41	13
ASV_26144	99	98	98	98	98	92	92
ASV_26145	92	92	92	79	73	62	56
ASV_26146	88	87	31	30	30	28	28
ASV_26147	100	100	100	100	100	100	100
ASV_26148	32	32	31	30	30	19	10
ASV_26149	100	100	100	100	100	100	100
ASV_26150	100	39	39	39	39	39	39
ASV_26151	100	100	100	100	100	100	100
ASV_26152	100	100	100	100	100	100	100
ASV_26153	100	47	47	46	46	46	31
ASV_26154	91	89	80	72	39	39	39
ASV_26155	85	82	61	32	18	12	9
ASV_26156	100	95	90	88	69	31	31
ASV_26157	100	100	100	100	100	96	90
ASV_26158	100	54	54	54	54	54	54
ASV_26159	100	100	100	100	100	100	100
ASV_26160	89	85	74	69	9	9	9
ASV_26161	80	21	21	21	21	21	21
ASV_26162	96	82	71	71	50	50	49
ASV_26163	100	100	100	100	100	100	98
ASV_26164	100	100	100	98	98	98	98
ASV_26165	100	100	100	100	100	100	100
ASV_26166	100	65	65	65	65	65	47
ASV_26167	100	100	100	100	100	100	96
ASV_26168	81	77	58	13	12	12	12
ASV_26169	13	13	13	13	13	12	12
ASV_26170	99	99	99	99	99	99	99
ASV_26171	100	99	99	99	99	99	75
ASV_26172	100	100	100	100	100	100	100
ASV_26173	72	63	16	1	1	0	0
ASV_26174	91	88	88	88	88	59	35
ASV_26175	25	16	13	4	4	0	0
ASV_26176	100	100	40	40	40	40	40
ASV_26177	100	100	100	100	95	73	73
ASV_26178	97	82	53	53	53	32	31
ASV_26179	76	76	76	76	76	76	76
ASV_26180	53	18	13	13	13	13	13
ASV_26181	100	100	100	97	97	97	97
ASV_26182	100	100	100	100	100	100	100
ASV_26183	97	97	49	49	49	49	49
ASV_26184	23	23	23	23	23	23	23
ASV_26185	1	1	1	1	1	1	1
ASV_26186	100	100	100	100	99	97	97
ASV_26187	100	100	100	100	85	85	61
ASV_26188	90	87	73	32	31	7	7
ASV_26189	94	92	92	90	44	43	43
ASV_26190	100	100	99	99	99	99	83
ASV_26191	94	94	14	13	13	13	13
ASV_26192	100	100	100	100	100	100	100
ASV_26193	96	96	96	96	96	96	96
ASV_26194	60	60	60	60	60	60	60
ASV_26195	100	22	21	21	21	21	21
ASV_26196	100	100	100	100	100	100	97
ASV_26197	100	23	23	23	23	23	23
ASV_26198	100	100	100	100	100	100	29
ASV_26199	90	58	58	57	32	32	32
ASV_26200	100	100	99	99	99	99	99
ASV_26201	100	100	100	98	58	58	58
ASV_26202	100	100	100	100	100	100	100
ASV_26203	51	0	0	0	0	0	0
ASV_26204	100	81	80	23	23	23	23
ASV_26205	100	9	9	9	7	7	7
ASV_26206	100	100	54	54	54	54	31
ASV_26207	100	100	100	100	100	100	70
ASV_26208	73	73	73	73	73	70	27
ASV_26209	100	49	49	49	49	49	44
ASV_26210	100	100	100	100	100	100	100
ASV_26211	95	91	76	31	31	27	27
ASV_26212	7	6	3	1	1	1	1
ASV_26213	96	96	92	91	49	45	44
ASV_26214	100	76	68	68	56	37	36
ASV_26215	98	98	98	96	47	47	32
ASV_26216	96	96	95	95	86	86	81
ASV_26217	100	100	100	100	50	49	35
ASV_26218	77	75	70	66	30	21	21
ASV_26219	100	100	100	100	100	100	97
ASV_26220	64	63	1	1	1	1	1
ASV_26221	100	100	100	100	82	43	42
ASV_26222	100	100	72	72	60	60	60
ASV_26223	100	78	78	78	78	78	60
ASV_26224	100	100	100	96	96	96	32
ASV_26225	89	86	85	57	56	13	7
ASV_26226	46	46	46	46	46	46	46
ASV_26227	100	100	100	100	100	100	93
ASV_26228	100	100	100	100	100	100	70
ASV_26229	100	100	47	47	47	47	47
ASV_26230	100	100	100	100	100	100	85
ASV_26231	100	100	100	100	54	54	54
ASV_26232	100	100	47	47	47	47	47
ASV_26233	98	98	98	98	87	41	41
ASV_26234	58	55	1	1	1	1	1
ASV_26235	96	96	94	94	75	73	73
ASV_26236	99	93	93	93	87	87	87
ASV_26237	48	48	48	48	48	48	48
ASV_26238	47	46	25	17	15	3	2
ASV_26239	42	42	42	42	42	42	27
ASV_26240	100	47	47	47	47	47	47
ASV_26241	100	100	100	100	100	100	100
ASV_26242	98	68	68	67	49	49	35
ASV_26243	100	100	100	100	100	100	98
ASV_26244	32	20	16	2	2	0	0
ASV_26245	92	92	91	90	90	90	90
ASV_26246	100	100	48	48	48	48	48
ASV_26247	47	42	14	0	0	0	0
ASV_26248	94	94	92	74	74	74	74
ASV_26249	48	41	14	6	0	0	0
ASV_26250	100	100	92	92	92	92	92
ASV_26251	100	100	100	100	100	100	100
ASV_26252	100	100	100	100	100	100	100
ASV_26253	77	74	72	13	13	11	11
ASV_26254	88	5	1	1	1	1	1
ASV_26255	97	97	42	27	27	27	26
ASV_26256	100	100	100	100	100	100	100
ASV_26257	71	53	15	14	11	11	11
ASV_26258	100	100	97	97	94	94	56
ASV_26259	100	96	96	96	96	96	75
ASV_26260	78	74	70	69	9	9	4
ASV_26261	100	100	100	100	100	100	48
ASV_26262	89	85	40	24	9	9	4
ASV_26263	67	61	43	43	42	42	32
ASV_26264	95	95	95	95	95	94	46
ASV_26265	100	99	97	95	95	93	87
ASV_26266	73	59	40	40	40	40	33
ASV_26267	99	99	99	99	97	97	90
ASV_26268	100	81	81	81	78	78	55
ASV_26269	100	100	100	100	100	100	99
ASV_26270	100	100	100	99	99	99	46
ASV_26271	100	51	51	51	51	51	51
ASV_26272	95	93	56	44	43	26	18
ASV_26273	100	100	100	100	100	100	100
ASV_26274	97	97	88	87	87	87	87
ASV_26275	97	90	11	11	11	11	10
ASV_26276	90	89	86	86	86	86	86
ASV_26277	54	54	54	54	54	54	54
ASV_26278	100	100	100	100	100	100	100
ASV_26279	100	100	60	52	52	45	45
ASV_26280	47	47	47	47	47	47	47
ASV_26281	100	100	100	100	100	83	83
ASV_26282	100	88	88	88	75	68	68
ASV_26283	100	100	100	100	100	100	100
ASV_26284	1	1	1	1	1	1	1
ASV_26285	69	67	50	49	49	49	49
ASV_26286	100	100	99	99	99	99	81
ASV_26287	93	90	67	4	4	4	3
ASV_26288	84	77	49	22	22	21	16
ASV_26289	49	49	49	49	49	49	49
ASV_26290	30	23	9	0	0	0	0
ASV_26291	100	100	100	100	100	100	100
ASV_26292	98	98	95	91	90	89	87
ASV_26293	100	100	100	100	100	100	100
ASV_26294	87	77	30	27	6	6	4
ASV_26295	100	100	100	100	100	100	100
ASV_26296	92	92	85	83	50	39	8
ASV_26297	99	89	87	87	80	57	49
ASV_26298	85	85	81	66	30	25	24
ASV_26299	100	73	72	68	40	40	40
ASV_26300	100	93	93	93	93	87	80
ASV_26301	65	65	64	64	64	18	17
ASV_26302	100	100	100	100	100	100	100
ASV_26303	87	82	73	73	73	73	12
ASV_26304	100	100	100	100	100	100	100
ASV_26305	100	100	100	100	100	100	100
ASV_26306	100	100	100	100	100	100	91
ASV_26307	100	100	100	100	100	100	100
ASV_26308	92	87	25	24	24	24	20
ASV_26309	100	100	100	100	82	76	76
ASV_26310	100	100	99	99	99	97	36
ASV_26311	100	100	45	45	45	45	45
ASV_26312	100	100	100	100	42	42	42
ASV_26313	44	39	26	12	12	10	10
ASV_26314	0	0	0	0	0	0	0
ASV_26315	87	87	85	82	38	29	12
ASV_26316	100	100	100	100	100	100	100
ASV_26317	1	1	1	1	1	1	1
ASV_26318	100	100	100	100	100	100	100
ASV_26319	99	99	99	99	99	91	46
ASV_26320	100	98	98	98	98	93	85
ASV_26321	100	100	100	100	100	100	57
ASV_26322	78	68	49	49	48	48	40
ASV_26323	100	100	100	100	100	100	99
ASV_26324	100	100	99	99	91	91	91
ASV_26325	58	45	26	26	26	26	25
ASV_26326	100	100	100	100	100	100	95
ASV_26327	100	100	98	98	98	98	97
ASV_26328	100	44	44	44	41	41	41
ASV_26329	26	26	26	26	26	26	26
ASV_26330	83	82	71	71	59	30	30
ASV_26331	76	76	76	76	27	27	27
ASV_26332	100	100	100	100	100	100	100
ASV_26333	97	89	82	45	22	22	22
ASV_26334	82	77	59	10	9	9	9
ASV_26335	100	100	100	100	100	100	100
ASV_26336	97	83	82	60	55	30	12
ASV_26337	98	97	97	68	60	56	56
ASV_26338	100	100	100	100	100	100	100
ASV_26339	100	100	100	100	100	100	98
ASV_26340	100	100	100	100	100	100	100
ASV_26341	41	41	41	41	41	41	41
ASV_26342	100	81	74	74	69	33	28
ASV_26343	56	54	54	54	52	43	42
ASV_26344	100	100	100	100	93	93	85
ASV_26345	80	78	78	63	63	55	23
ASV_26346	100	90	90	90	90	56	29
ASV_26347	100	100	100	100	100	100	100
ASV_26348	100	99	20	20	20	20	20
ASV_26349	91	91	90	74	17	17	16
ASV_26350	100	100	100	100	97	96	96
ASV_26351	95	91	70	61	39	39	39
ASV_26352	100	100	100	100	100	100	80
ASV_26353	100	98	26	25	25	24	24
ASV_26354	100	70	70	70	70	62	15
ASV_26355	100	100	100	100	100	99	99
ASV_26356	100	19	15	15	15	15	15
ASV_26357	100	100	100	100	100	100	98
ASV_26358	100	100	100	100	100	100	98
ASV_26359	100	100	97	97	97	97	61
ASV_26360	0	0	0	0	0	0	0
ASV_26361	100	100	100	98	98	97	61
ASV_26362	100	100	100	100	100	100	100
ASV_26363	100	100	100	100	100	100	100
ASV_26364	99	99	99	99	10	10	10
ASV_26365	100	100	100	100	100	100	52
ASV_26366	83	83	83	83	82	82	57
ASV_26367	1	1	1	1	1	1	1
ASV_26368	100	100	100	48	48	48	46
ASV_26369	100	100	100	100	100	100	100
ASV_26370	44	44	44	44	44	44	44
ASV_26371	100	100	100	100	75	75	75
ASV_26372	100	91	91	91	71	45	44
ASV_26373	100	100	100	100	100	99	24
ASV_26374	100	100	100	100	99	99	48
ASV_26375	100	100	100	100	100	100	100
ASV_26376	68	68	68	68	68	68	68
ASV_26377	100	53	53	53	51	51	49
ASV_26378	99	98	98	98	97	95	93
ASV_26379	70	70	70	70	70	70	70
ASV_26380	100	100	100	100	100	100	100
ASV_26381	13	13	13	13	13	13	13
ASV_26382	92	91	85	60	60	60	18
ASV_26383	99	99	99	99	99	72	45
ASV_26384	100	100	100	100	100	100	74
ASV_26385	89	89	89	89	89	85	38
ASV_26386	100	100	57	57	57	56	34
ASV_26387	92	88	88	83	69	47	23
ASV_26388	100	100	100	46	46	46	43
ASV_26389	28	28	28	28	28	28	28
ASV_26390	99	99	94	92	11	8	6
ASV_26391	67	58	43	43	29	29	3
ASV_26392	75	62	17	15	14	14	14
ASV_26393	100	54	34	34	34	34	34
ASV_26394	100	100	100	100	100	100	71
ASV_26395	97	97	36	36	36	36	36
ASV_26396	1	1	1	1	1	1	1
ASV_26397	100	100	100	100	97	97	96
ASV_26398	100	100	100	100	97	91	33
ASV_26399	100	100	100	100	51	47	45
ASV_26400	99	97	93	89	85	85	63
ASV_26401	98	98	93	93	93	93	93
ASV_26402	100	91	87	87	64	48	38
ASV_26403	81	71	36	23	7	6	2
ASV_26404	87	83	79	79	65	36	25
ASV_26405	37	37	37	37	37	37	37
ASV_26406	100	100	100	100	99	85	83
ASV_26407	100	100	100	100	100	100	52
ASV_26408	100	100	100	100	100	100	98
ASV_26409	95	95	88	88	88	88	48
ASV_26410	36	36	36	36	36	36	36
ASV_26411	80	80	80	79	75	75	57
ASV_26412	96	96	96	96	83	83	82
ASV_26413	27	23	10	4	2	2	2
ASV_26414	99	97	47	47	47	26	4
ASV_26415	100	99	96	96	95	95	95
ASV_26416	100	100	100	100	100	100	79
ASV_26417	97	97	97	97	97	93	93
ASV_26418	96	95	92	65	62	62	62
ASV_26419	100	100	100	100	100	43	25
ASV_26420	17	17	17	16	16	16	16
ASV_26421	99	97	96	94	52	40	38
ASV_26422	100	100	100	100	100	100	98
ASV_26423	98	82	76	30	27	27	27
ASV_26424	88	85	77	60	13	13	13
ASV_26425	99	99	52	52	52	52	28
ASV_26426	100	100	100	100	49	49	49
ASV_26427	97	82	77	76	54	26	26
ASV_26428	100	100	100	100	100	100	19
ASV_26429	35	35	35	35	35	34	34
ASV_26430	76	76	75	75	68	26	26
ASV_26431	97	96	96	95	95	95	90
ASV_26432	100	100	100	99	99	77	53
ASV_26433	100	100	93	93	92	73	73
ASV_26434	100	99	99	71	71	71	71
ASV_26435	100	100	100	100	100	100	100
ASV_26436	100	100	96	96	95	95	93
ASV_26437	100	100	100	100	100	45	45
ASV_26438	100	100	100	100	100	100	70
ASV_26439	34	34	34	34	34	33	33
ASV_26440	4	4	4	4	4	4	4
ASV_26441	51	47	0	0	0	0	0
ASV_26442	99	98	98	98	71	41	16
ASV_26443	100	100	100	100	98	55	55
ASV_26444	100	47	47	47	47	37	37
ASV_26445	80	76	42	4	3	3	2
ASV_26446	26	16	12	6	6	1	1
ASV_26447	100	100	100	100	100	100	100
ASV_26448	71	71	71	71	17	17	15
ASV_26449	79	78	76	76	71	11	11
ASV_26450	99	99	99	99	89	89	89
ASV_26451	88	87	84	83	77	16	13
ASV_26452	81	81	81	80	23	19	14
ASV_26453	49	49	49	49	49	49	49
ASV_26454	100	100	99	98	80	77	77
ASV_26455	100	100	98	98	64	64	64
ASV_26456	86	86	86	86	31	13	13
ASV_26457	52	40	3	0	0	0	0
ASV_26458	15	15	15	15	15	15	13
ASV_26459	100	100	100	100	100	100	76
ASV_26460	45	45	45	45	45	45	45
ASV_26461	100	100	100	100	100	97	29
ASV_26462	94	91	86	86	14	11	11
ASV_26463	74	69	8	8	8	8	8
ASV_26464	100	100	100	100	100	100	100
ASV_26465	100	100	100	100	77	77	77
ASV_26466	93	90	9	5	5	5	5
ASV_26467	21	20	18	16	16	14	14
ASV_26468	99	99	99	86	78	76	76
ASV_26469	100	100	100	100	98	98	98
ASV_26470	100	100	100	100	100	100	95
ASV_26471	100	100	100	100	100	100	100
ASV_26472	100	100	100	100	100	100	96
ASV_26473	95	95	85	73	73	73	62
ASV_26474	100	100	69	69	69	69	69
ASV_26475	100	100	100	100	100	98	98
ASV_26476	46	41	0	0	0	0	0
ASV_26477	100	100	100	100	57	56	44
ASV_26478	100	94	94	80	80	67	67
ASV_26479	100	100	100	100	98	98	98
ASV_26480	24	24	24	24	24	23	23
ASV_26481	100	100	100	100	85	85	85
ASV_26482	100	91	91	91	88	88	62
ASV_26483	100	54	54	54	54	54	54
ASV_26484	100	100	100	100	100	98	98
ASV_26485	98	98	98	96	59	46	19
ASV_26486	100	100	100	99	99	99	99
ASV_26487	91	90	89	88	50	41	0
ASV_26488	95	95	24	24	24	24	24
ASV_26489	82	70	24	17	17	17	17
ASV_26490	100	100	100	100	100	100	49
ASV_26491	100	100	100	100	100	76	39
ASV_26492	75	75	53	35	32	29	18
ASV_26493	100	100	100	100	72	72	68
ASV_26494	69	67	34	26	14	2	2
ASV_26495	100	100	100	100	100	100	100
ASV_26496	21	21	21	21	21	21	21
ASV_26497	77	75	72	72	62	12	10
ASV_26498	93	93	92	91	69	24	23
ASV_26499	100	100	100	93	93	93	93
ASV_26500	38	38	36	36	36	35	35
ASV_26501	91	87	87	87	48	21	21
ASV_26502	84	84	84	84	77	22	22
ASV_26503	100	96	96	96	43	43	43
ASV_26504	2	2	2	2	2	2	2
ASV_26505	77	71	68	68	68	64	47
ASV_26506	100	100	100	100	100	100	94
ASV_26507	100	100	100	100	100	100	100
ASV_26508	1	1	1	1	1	1	1
ASV_26509	100	100	100	100	100	100	94
ASV_26510	84	83	82	82	82	82	82
ASV_26511	100	96	94	90	90	86	72
ASV_26512	100	100	100	100	100	100	100
ASV_26513	70	68	55	54	54	54	54
ASV_26514	100	100	47	47	47	47	47
ASV_26515	79	79	78	78	55	16	16
ASV_26516	36	36	33	33	33	33	33
ASV_26517	1	1	1	1	1	1	1
ASV_26518	88	87	87	86	85	85	45
ASV_26519	70	70	65	65	65	41	22
ASV_26520	100	64	64	63	61	24	18
ASV_26521	100	100	100	100	92	92	92
ASV_26522	45	45	45	45	45	41	41
ASV_26523	43	34	23	2	2	2	2
ASV_26524	100	100	100	100	100	100	66
ASV_26525	100	100	100	100	99	96	95
ASV_26526	100	100	100	100	97	93	76
ASV_26527	51	51	51	51	51	51	51
ASV_26528	97	96	96	93	93	83	74
ASV_26529	100	100	100	88	88	88	51
ASV_26530	100	100	30	30	30	30	30
ASV_26531	100	100	100	100	100	59	26
ASV_26532	100	100	100	100	22	22	18
ASV_26533	100	100	99	99	67	67	67
ASV_26534	74	74	74	74	74	72	52
ASV_26535	63	59	46	3	3	0	0
ASV_26536	35	31	31	31	31	31	31
ASV_26537	100	100	100	100	100	100	98
ASV_26538	42	39	39	39	39	39	39
ASV_26539	100	100	100	100	100	100	75
ASV_26540	100	100	86	86	23	23	23
ASV_26541	81	81	81	81	20	20	20
ASV_26542	100	100	100	100	100	99	99
ASV_26543	97	96	90	89	83	48	44
ASV_26544	81	75	21	9	8	0	0
ASV_26545	96	94	85	76	44	35	35
ASV_26546	98	98	95	94	94	94	50
ASV_26547	100	100	100	100	98	76	62
ASV_26548	100	100	100	100	92	91	37
ASV_26549	46	46	46	46	46	46	46
ASV_26550	100	100	100	100	100	100	100
ASV_26551	100	100	100	100	100	100	98
ASV_26552	21	21	21	20	20	17	17
ASV_26553	96	96	96	96	90	80	63
ASV_26554	100	100	98	98	37	37	37
ASV_26555	99	99	98	98	76	51	34
ASV_26556	85	83	62	61	28	22	20
ASV_26557	100	100	100	100	100	98	68
ASV_26558	94	94	94	94	94	94	77
ASV_26559	100	100	100	100	100	100	97
ASV_26560	100	100	99	99	95	92	92
ASV_26561	100	100	100	100	100	100	100
ASV_26562	100	100	100	100	100	100	100
ASV_26563	100	100	98	98	98	98	24
ASV_26564	47	47	47	47	47	47	47
ASV_26565	100	100	100	100	100	99	38
ASV_26566	100	100	87	87	87	87	47
ASV_26567	94	87	82	82	58	52	47
ASV_26568	71	71	69	69	69	56	13
ASV_26569	100	97	27	27	27	27	27
ASV_26570	79	68	53	44	16	3	3
ASV_26571	47	47	47	47	45	45	45
ASV_26572	100	100	100	100	100	100	100
ASV_26573	96	96	92	92	92	92	60
ASV_26574	68	60	50	49	43	30	30
ASV_26575	100	100	100	100	100	100	94
ASV_26576	79	78	76	30	22	15	15
ASV_26577	89	86	62	62	62	15	14
ASV_26578	100	100	100	100	100	100	100
ASV_26579	87	78	45	45	40	22	22
ASV_26580	100	100	100	100	100	100	100
ASV_26581	100	51	51	51	51	51	43
ASV_26582	57	57	57	57	57	57	57
ASV_26583	99	99	98	98	93	92	62
ASV_26584	100	100	100	100	100	100	89
ASV_26585	100	100	100	94	94	94	94
ASV_26586	70	60	57	57	49	46	29
ASV_26587	58	49	21	10	10	9	9
ASV_26588	100	100	100	100	100	85	85
ASV_26589	87	85	68	61	61	61	61
ASV_26590	100	100	96	96	89	69	69
ASV_26591	68	65	9	3	0	0	0
ASV_26592	100	100	100	100	100	97	97
ASV_26593	100	51	51	51	51	51	51
ASV_26594	100	48	48	48	48	48	48
ASV_26595	94	92	71	9	9	7	7
ASV_26596	80	10	10	10	10	10	10
ASV_26597	97	83	67	66	65	33	2
ASV_26598	100	100	100	100	100	100	49
ASV_26599	100	100	100	100	100	100	100
ASV_26600	17	14	10	1	1	1	1
ASV_26601	97	70	69	68	68	21	21
ASV_26602	100	100	100	100	100	100	100
ASV_26603	77	72	51	25	23	12	5
ASV_26604	85	77	64	53	35	35	35
ASV_26605	100	100	100	100	100	100	58
ASV_26606	100	100	100	100	95	95	95
ASV_26607	97	97	97	96	34	31	6
ASV_26608	100	100	100	100	82	82	77
ASV_26609	82	82	59	40	39	39	28
ASV_26610	100	100	86	79	79	79	79
ASV_26611	55	55	55	55	55	55	55
ASV_26612	94	92	88	88	75	75	30
ASV_26613	99	98	98	43	43	40	25
ASV_26614	0	0	0	0	0	0	0
ASV_26615	100	100	100	100	96	96	81
ASV_26616	34	31	22	3	3	0	0
ASV_26617	79	56	56	30	30	30	30
ASV_26618	79	79	79	79	75	51	35
ASV_26619	100	100	100	100	91	91	91
ASV_26620	100	100	100	100	100	100	100
ASV_26621	100	100	100	100	100	100	100
ASV_26622	100	100	100	100	100	100	100
ASV_26623	100	100	100	100	100	100	100
ASV_26624	100	100	100	100	100	100	100
ASV_26625	88	85	57	34	34	33	33
ASV_26626	50	48	47	42	42	42	42
ASV_26627	97	97	41	39	39	39	39
ASV_26628	100	100	100	99	99	99	89
ASV_26629	100	100	91	91	86	38	38
ASV_26630	100	100	100	100	100	100	99
ASV_26631	59	58	48	33	30	30	30
ASV_26632	94	91	53	26	18	18	13
ASV_26633	90	89	79	72	46	34	27
ASV_26634	100	100	100	100	100	100	100
ASV_26635	100	100	100	100	100	100	100
ASV_26636	77	70	59	59	21	4	3
ASV_26637	60	57	51	48	10	10	10
ASV_26638	100	100	100	99	99	99	99
ASV_26639	14	14	14	14	14	9	9
ASV_26640	27	27	27	27	27	27	27
ASV_26641	100	100	100	49	49	49	49
ASV_26642	82	80	57	42	42	33	33
ASV_26643	63	51	34	34	34	33	11
ASV_26644	83	82	78	70	59	52	52
ASV_26645	100	100	100	96	73	73	73
ASV_26646	92	83	78	71	58	58	16
ASV_26647	100	100	100	100	82	80	61
ASV_26648	100	54	54	54	54	54	54
ASV_26649	84	75	2	2	2	2	2
ASV_26650	100	98	98	98	98	98	97
ASV_26651	86	79	52	21	15	15	15
ASV_26652	86	86	86	83	80	65	7
ASV_26653	100	100	100	100	100	93	35
ASV_26654	100	68	68	68	68	50	28
ASV_26655	84	84	84	84	84	72	17
ASV_26656	88	83	4	3	0	0	0
ASV_26657	100	100	100	100	100	100	96
ASV_26658	23	23	23	22	22	16	16
ASV_26659	80	15	12	12	12	12	12
ASV_26660	46	46	46	46	46	46	46
ASV_26661	94	88	83	83	82	74	55
ASV_26662	100	100	100	100	100	100	46
ASV_26663	100	100	100	100	100	100	100
ASV_26664	100	100	100	100	100	100	100
ASV_26665	45	45	45	45	45	45	45
ASV_26666	58	58	58	58	56	54	54
ASV_26667	2	2	2	2	2	2	2
ASV_26668	76	73	29	0	0	0	0
ASV_26669	100	100	100	99	99	99	99
ASV_26670	86	81	77	76	76	76	76
ASV_26671	86	80	59	51	34	33	28
ASV_26672	64	64	64	64	64	64	64
ASV_26673	100	100	92	90	76	40	39
ASV_26674	100	100	100	100	100	100	100
ASV_26675	89	81	14	13	10	10	9
ASV_26676	100	100	97	97	97	97	97
ASV_26677	84	83	83	83	79	34	34
ASV_26678	31	26	19	1	1	0	0
ASV_26679	58	58	58	58	57	45	35
ASV_26680	100	91	91	91	91	83	83
ASV_26681	64	51	28	28	25	25	16
ASV_26682	89	86	77	43	40	19	17
ASV_26683	100	100	90	90	90	90	82
ASV_26684	95	94	92	59	52	9	7
ASV_26685	93	91	86	71	61	16	15
ASV_26686	100	100	42	42	42	42	42
ASV_26687	100	74	74	74	74	66	23
ASV_26688	95	95	94	94	94	93	93
ASV_26689	91	77	77	53	49	36	18
ASV_26690	55	55	55	55	55	55	55
ASV_26691	100	100	100	100	58	58	41
ASV_26692	100	100	47	47	47	47	47
ASV_26693	99	45	45	45	45	45	45
ASV_26694	100	44	44	44	38	38	38
ASV_26695	65	65	65	65	63	54	47
ASV_26696	100	100	100	100	100	100	98
ASV_26697	100	100	97	97	97	97	97
ASV_26698	100	100	100	100	100	100	100
ASV_26699	99	99	99	99	99	95	94
ASV_26700	98	96	83	60	19	19	19
ASV_26701	100	100	50	50	50	50	50
ASV_26702	100	99	99	99	98	45	44
ASV_26703	79	79	79	79	79	79	79
ASV_26704	99	98	98	85	85	39	39
ASV_26705	100	93	93	90	76	75	75
ASV_26706	66	66	63	61	20	19	19
ASV_26707	100	100	100	100	100	100	95
ASV_26708	75	73	68	68	68	68	68
ASV_26709	100	100	100	100	100	98	98
ASV_26710	100	100	100	100	80	80	57
ASV_26711	100	49	49	49	46	46	46
ASV_26712	56	56	56	56	56	56	56
ASV_26713	66	57	44	44	42	42	37
ASV_26714	100	100	100	100	100	100	70
ASV_26715	97	96	83	74	74	74	74
ASV_26716	100	100	100	100	53	53	36
ASV_26717	89	88	61	61	14	13	13
ASV_26718	71	58	41	41	41	41	33
ASV_26719	100	50	50	50	50	50	50
ASV_26720	100	100	100	100	100	100	100
ASV_26721	93	92	79	53	51	23	12
ASV_26722	22	19	13	1	1	0	0
ASV_26723	100	100	100	100	67	67	40
ASV_26724	100	53	53	53	53	53	53
ASV_26725	100	100	100	100	100	100	100
ASV_26726	100	100	100	100	100	51	51
ASV_26727	99	99	82	60	60	60	42
ASV_26728	63	51	27	27	26	26	18
ASV_26729	67	53	39	39	38	38	32
ASV_26730	100	100	100	100	100	100	100
ASV_26731	100	100	100	100	100	100	100
ASV_26732	99	90	83	78	70	65	62
ASV_26733	71	60	36	36	34	34	33
ASV_26734	100	100	100	100	100	92	76
ASV_26735	99	55	55	55	55	55	55
ASV_26736	100	100	100	100	87	87	57
ASV_26737	100	100	50	50	50	50	49
ASV_26738	6	6	6	6	6	6	6
ASV_26739	26	25	25	19	19	19	19
ASV_26740	96	93	86	86	86	75	11
ASV_26741	2	2	2	2	2	2	2
ASV_26742	100	100	100	100	100	100	85
ASV_26743	100	100	100	100	100	100	100
ASV_26744	100	49	49	49	49	49	49
ASV_26745	14	14	14	14	14	14	14
ASV_26746	100	41	41	41	41	41	41
ASV_26747	94	94	94	94	81	74	45
ASV_26748	98	98	98	98	95	94	80
ASV_26749	70	70	70	70	70	70	70
ASV_26750	94	90	86	86	75	49	47
ASV_26751	91	91	84	71	15	15	15
ASV_26752	94	90	82	82	82	57	57
ASV_26753	100	100	100	100	100	100	99
ASV_26754	100	100	100	100	100	98	98
ASV_26755	100	100	100	100	100	99	99
ASV_26756	99	99	99	98	62	62	26
ASV_26757	100	100	100	100	85	85	12
ASV_26758	100	100	100	100	100	60	60
ASV_26759	100	100	100	100	96	96	93
ASV_26760	100	100	100	100	98	97	94
ASV_26761	100	100	100	100	100	100	100
ASV_26762	1	1	1	1	1	1	1
ASV_26763	28	28	28	23	23	23	22
ASV_26764	100	100	100	100	100	100	62
ASV_26765	100	100	100	100	100	100	100
ASV_26766	87	44	44	43	43	43	43
ASV_26767	100	100	100	100	100	100	64
ASV_26768	100	100	100	100	100	64	36
ASV_26769	0	0	0	0	0	0	0
ASV_26770	56	56	56	56	56	56	56
ASV_26771	98	96	96	91	31	29	28
ASV_26772	99	95	95	95	95	73	73
ASV_26773	9	9	9	9	9	9	9
ASV_26774	100	92	73	72	32	32	32
ASV_26775	62	51	19	19	19	19	19
ASV_26776	100	100	100	100	100	100	100
ASV_26777	100	100	100	100	100	100	96
ASV_26778	100	100	37	37	37	37	37
