	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_16780	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__garciniae
ASV_16781	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16782	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Meyerozyma	NA
ASV_16783	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__alni
ASV_16784	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
ASV_16785	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__fusidioides
ASV_16786	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Capronia	NA
ASV_16787	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	NA
ASV_16788	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_16789	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Tympanidaceae	g__Tympanis	s__conspersa
ASV_16790	NA	NA	NA	NA	NA	NA	NA
ASV_16791	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomonodictydaceae	g__Pleomonodictys	s__descalsii
ASV_16792	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	NA	NA
ASV_16793	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Brunneomyces	s__brunnescens
ASV_16794	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	NA	NA
ASV_16795	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_16796	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Fonsecazyma	NA
ASV_16797	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_16798	NA	NA	NA	NA	NA	NA	NA
ASV_16799	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
ASV_16800	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Piptoporus	s__betulinus
ASV_16801	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Rhynchogastrema	s__visegradensis
ASV_16802	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	s__longipes
ASV_16803	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__cavaraeanum
ASV_16804	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16805	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Togniniales	f__Togniniaceae	g__Phaeoacremonium	s__hungaricum
ASV_16806	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16807	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16808	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Phialophora	s__phaeophora
ASV_16809	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Dichotomopilus	s__dolichotrichus
ASV_16810	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Tympanidaceae	NA	NA
ASV_16811	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Curvibasidium	NA
ASV_16812	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Naganishia	s__globosa
ASV_16813	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Hysteriales	f__Hysteriaceae	NA	NA
ASV_16814	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_16815	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_16816	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cyphellaceae	g__Cyphellopsis	s__anomala
ASV_16817	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Sporobolomyces	s__carnicolor
ASV_16818	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
ASV_16819	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_16820	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Bannoa	s__hahajimensis
ASV_16821	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Rhynchogastrema	s__nanyangensis
ASV_16822	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	NA	NA	NA
ASV_16823	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Phaeotremellaceae	g__Phaeotremella	NA
ASV_16824	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Schizophyllaceae	g__Schizophyllum	s__commune
ASV_16825	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Tetraplosphaeriaceae	g__Tetraploa	s__yunnanensis
ASV_16826	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Phlebia	s__livida
ASV_16827	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Hormonema	s__macrosporum
ASV_16828	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_16829	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Podosphaera	s__spiraeae-douglasii
ASV_16830	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	NA
ASV_16831	NA	NA	NA	NA	NA	NA	NA
ASV_16832	k__Fungi	p__Basidiomycota	c__Dacrymycetes	o__Dacrymycetales	f__Dacrymycetaceae	NA	NA
ASV_16833	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycopsidaceae	g__Saccharomycopsis	s__oxydans
ASV_16834	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Calosphaeriales	f__Calosphaeriaceae	g__Jattaea	s__taediosa
ASV_16835	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16836	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Ogataea	s__ramenticola
ASV_16837	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Lenzites	s__betulina
ASV_16838	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Steccherinaceae	g__Ceriporiopsis	s__aneirina
ASV_16839	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Gaertneriomyces	s__semiglobifer
ASV_16840	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	NA	NA	NA
ASV_16841	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA
ASV_16842	NA	NA	NA	NA	NA	NA	NA
ASV_16843	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Sirotrema	s__translucens
ASV_16844	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Tubaria	s__furfuracea
ASV_16845	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Arboricolonus	s__simplex
ASV_16846	NA	NA	NA	NA	NA	NA	NA
ASV_16847	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
ASV_16848	NA	NA	NA	NA	NA	NA	NA
ASV_16849	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	NA
ASV_16850	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16851	NA	NA	NA	NA	NA	NA	NA
ASV_16852	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_16853	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16854	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideomycetes_ord_Incertae_sedis	f__Dothideomycetes_fam_Incertae_sedis	g__Pseudoarthrographis	NA
ASV_16855	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_16856	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Basidiodendron	s__pelinum
ASV_16857	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Capnodiales_fam_Incertae_sedis	g__Capnodiales_gen_Incertae_sedis	NA
ASV_16858	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Fibrodontia	s__alba
ASV_16859	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Mycenaceae	g__Mycena	s__niveipes
ASV_16860	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_16861	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_16862	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neosetophoma	s__samarorum
ASV_16863	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetaceae	g__Fuscoporia	s__septiseta
ASV_16864	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_16865	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Babjeviella	s__inositovora
