"grid","beetle","fungal_unit","asv_genus","asv_species","in_block","beetle_n","fungus_n","shared_n","jaccard","exp_jaccard_null_within_trap","exp_jaccard_null_within_date","exp_jaccard_null_within_site_x_date","z_score_within_trap","z_score_within_date","z_score_within_site_x_date","p_pos_within_trap","p_pos_within_date","p_pos_within_site_x_date","p_perm_within_trap","p_perm_within_date","p_perm_within_site_x_date","q_perm_within_trap","q_perm_within_date","q_perm_within_site_x_date"
"asv","Hylastes opacus","ASV_13560","Hawksworthiomyces",NA,TRUE,8,7,0,0,0.0479333073129967,0.0112198956621168,0.0488595946324808,-1.03718494551772,-0.407424663850592,-0.981049166186248,1,1,1,0.842,1,0.883,1,1,1
"asv","Hylastes opacus","ASV_15268","Grosmannia","olivacea",TRUE,8,5,0,0,0.0424515287947003,0.0638705716494604,0.05552776388194,-0.756327500019202,-1.0728823934846,-1.41279952541064,1,1,1,1,0.756,0.668,1,1,1
"asv","Hylastes opacus","ASV_23023","Sporothrix",NA,TRUE,8,4,0,0,0.0595479557960809,0,0,-0.9948359260352,NA,NA,1,1,1,0.879,1,1,1,1,1
"asv","Ips grandicollis","ASV_6117","Leptographium","gracile",FALSE,19,13,8,0.333333333333333,0.362157667172786,0.133866307072074,0.119474764196942,-0.528024417071451,3.30954090851259,3.73963554258295,0.8585,0.0065,0.0025,1,0.013,0.005,1,0.5577,0.858
"asv","Ips grandicollis","ASV_8274","Sporothrix","rossii",FALSE,19,12,7,0.291666666666667,0.311139930966798,0.124058145591487,0.130496611632089,-0.453989737980681,2.91456122019617,2.83646114774822,0.857,0.0125,0.012,1,0.025,0.024,1,0.65208,1
"asv","Ips grandicollis","ASV_13249","Ophiostoma","denticulatum",FALSE,19,6,5,0.25,0.20204041414647,0.0855803160379347,0.0887129170645912,1.21857752626284,3.22371599279839,3.13499550085121,0.3415,0.011,0.008,0.683,0.022,0.016,1,0.65208,0.980571428571429
"asv","Ips grandicollis","ASV_6959","Ophiostoma","adjuncti",FALSE,19,7,5,0.238095238095238,0.201035394414696,0.0919037045343687,0.101533814149688,1.0799098661532,2.76280483751522,2.47949364255144,0.4185,0.0185,0.035,0.837,0.037,0.07,1,0.65208,1
"asv","Ips grandicollis","ASV_15258","Ophiostoma","pallidulum",FALSE,19,7,5,0.238095238095238,0.210870445574757,0.0979777146242997,0.101088857057929,0.829762415642532,2.81388942966354,2.68250666411235,0.5635,0.019,0.0225,1,0.038,0.045,1,0.65208,1
"asv","Ips grandicollis","ASV_8895","Ceratocystiopsis","manitobensis",FALSE,19,13,6,0.230769230769231,0.231676807064494,0.127049669490566,0.144373044980968,-0.0267715067129747,1.87388437240331,1.68432400833818,0.7445,0.082,0.11,1,0.164,0.22,1,1,1
"asv","Ips grandicollis","ASV_7886","Grosmannia",NA,FALSE,19,4,4,0.210526315789474,0.151267363004812,0.0610165757291968,0.0623131684320189,1.43887139083965,3.28595841749902,3.19365623109152,0.2535,0.011,0.013,0.507,0.022,0.026,1,0.65208,1
"asv","Ips grandicollis","ASV_9363","Sporothrix",NA,FALSE,19,5,4,0.2,0.144902321290514,0.0764369673320712,0.0844035617023939,1.42140327080404,2.42492527822841,2.15435379597872,0.259,0.0415,0.063,0.518,0.083,0.126,1,0.937026315789474,1
"asv","Ips grandicollis","ASV_8131","Graphilbum",NA,FALSE,19,6,4,0.19047619047619,0.155549071354801,0.0892684713729948,0.0885031260218838,1.0653237060568,1.86721104002693,1.99932938565736,0.427,0.0895,0.0765,0.854,0.179,0.153,1,1,1
"asv","Ips grandicollis","ASV_6045","Sporothrix",NA,FALSE,19,7,4,0.181818181818182,0.157141812012727,0.0843593856028342,0.0942266060566526,0.817965517805419,2.15439914708533,1.85951241110483,0.5695,0.0625,0.0955,1,0.125,0.191,1,1,1
"asv","Ips grandicollis","ASV_7618","Leptographium","lundbergii",FALSE,19,7,4,0.181818181818182,0.194529694736322,0.0844902406030805,0.0856286810824959,-0.347921514963156,1.91555384527708,1.93072580235152,0.859,0.0895,0.0855,1,0.179,0.171,1,1,1
"asv","Ips grandicollis","ASV_15738","Graphilbum",NA,FALSE,19,7,4,0.181818181818182,0.149884560198413,0.0945526461706299,0.111045220521046,0.969130508961994,1.60008244661951,1.28384548051889,0.4705,0.129,0.2025,0.941,0.258,0.405,1,1,1
"asv","Ips grandicollis","ASV_16537","Graphilbum",NA,FALSE,19,3,3,0.157894736842105,0.130985041392877,0.0460260205290624,0.0489828874336925,0.810222751156472,2.87655898839259,2.60027723965877,0.5775,0.0235,0.037,1,0.047,0.074,1,0.7007,1
"asv","Ips grandicollis","ASV_17726",NA,NA,FALSE,19,3,3,0.157894736842105,0.139999072217813,0.0504184423038595,0.0481367250041067,0.617281283815703,2.83610299184809,2.64339712353586,0.7105,0.02,0.03,1,0.04,0.06,1,0.66,1
"asv","Ips grandicollis","ASV_23023","Sporothrix",NA,FALSE,19,4,3,0.15,0.170427757738519,0.0514153864355292,0.0568561336945543,-0.551395288298964,2.46208488881933,2.24185367076115,0.9125,0.049,0.0635,1,0.098,0.127,1,0.977720930232558,1
"asv","Ips grandicollis","ASV_15268","Grosmannia","olivacea",FALSE,19,5,3,0.142857142857143,0.124825540946644,0.0619619952922758,0.0930573700175889,0.657953990585697,1.75360020618701,1.01326974202921,0.68,0.117,0.313,1,0.234,0.626,1,1,1
"asv","Ips grandicollis","ASV_21569","Sporothrix",NA,FALSE,19,7,3,0.130434782608696,0.130575215143804,0.0788560382205037,0.070119170257066,-0.00372091493568316,1.06744548500836,1.45205212936403,0.7495,0.2555,0.191,1,0.511,0.382,1,1,1
"asv","Ips grandicollis","ASV_3556","Sporothrix","rossii",FALSE,19,9,3,0.12,0.136271469067867,0.105794311973053,0.0995107190657137,-0.535747627313073,0.268891636657034,0.486719760541122,0.8895,0.5175,0.4855,1,1,0.971,1,1,1
"asv","Ips grandicollis","ASV_3603","Sporothrix","eucastaneae",FALSE,19,10,3,0.115384615384615,0.0953330755731952,0.122506610717672,0.115849178150327,0.839666789386847,-0.135862904216763,-0.0168560473109844,0.5585,0.699,0.792,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_660","Grosmannia","francke-grosmanniae",FALSE,19,13,3,0.103448275862069,0.104494913911744,0.119633549176572,0.103759747522116,-0.0357672611654168,-0.360720787772232,-0.00896322052308323,0.7525,0.7815,0.7125,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_6746","Graphilbum",NA,FALSE,19,4,2,0.0952380952380952,0.132497309260694,0.0519771277755545,0.0458097013874912,-1.34300394948037,1.05925075599873,1.25894317839715,0.9775,0.3,0.2595,0.599,0.6,0.519,1,1,1
"asv","Ips grandicollis","ASV_1646","Raffaelea","arxii",FALSE,19,5,2,0.0909090909090909,0.0603602196355094,0.0641526296745208,0.0591775277813948,1.07157869763533,0.650249874180062,0.803870609803857,0.425,0.429,0.4095,0.85,0.858,0.819,1,1,1
"asv","Ips grandicollis","ASV_7106","Ophiostoma","denticiliatum",FALSE,19,5,2,0.0909090909090909,0.0762357463316648,0.0755105955010255,0.0746287881377165,0.616784250471552,0.387951219553159,0.407723150597929,0.7105,0.579,0.5775,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_7819","Hawksworthiomyces",NA,FALSE,19,5,2,0.0909090909090909,0.0840281800979556,0.057374932525551,0.0681769456156647,0.411831263673367,0.771290434927598,0.487605295453477,0.855,0.3775,0.47,1,0.755,0.94,1,1,1
"asv","Ips grandicollis","ASV_4044","Graphilbum",NA,FALSE,19,6,2,0.0869565217391304,0.112191471229682,0.0639881629126254,0.0738965968020705,-1.02149157382763,0.503291405586896,0.297081663068655,1,0.4615,0.563,0.979,0.923,1,1,1,1
"asv","Ips grandicollis","ASV_5162","Sporothrix",NA,FALSE,19,7,2,0.0833333333333333,0.0761364015341004,0.0778202926044244,0.0920201941738805,0.44616200876753,0.133957687786866,-0.175535888094866,0.834,0.6385,0.7275,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_1122","Raffaelea","arxii",FALSE,19,8,2,0.08,0.0741164813175821,0.089645268818661,0.0811316025905936,0.196472761148371,-0.214155110680507,-0.0274621090411185,0.721,0.747,0.7065,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_8974","Ophiostoma","karelicum",FALSE,19,3,1,0.0476190476190476,0.0476190476190498,0.0335641504963016,0.0315419614569198,NA,0.399581437907097,0.50635663769122,1,0.5525,0.5575,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_28495","Raffaelea","subfusca",FALSE,19,3,1,0.0476190476190476,0.023559398746993,0.0492864226599524,0.0496654342208706,1.01030821883279,-0.0417268434635492,-0.0482875266734798,0.495,0.725,0.7045,0.99,1,1,1,1,1
"asv","Ips grandicollis","ASV_4337","Ophiostoma","undulatum",FALSE,19,4,1,0.0454545454545455,0.022488516985766,0.0460846907846733,0.0305791423850457,1.01030821883281,-0.0159302584182714,0.470748638298954,0.495,0.7005,0.5475,0.99,1,1,1,1,1
"asv","Ips grandicollis","ASV_11600","Ophiostoma","undulatum",FALSE,19,4,1,0.0454545454545455,0.0616812735372033,0.0501419142015767,0.04668568050259,-0.531346398136501,-0.122454991226164,-0.0385961900187751,0.9105,0.7585,0.779,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_22166","Grosmannia","cucullata",FALSE,19,4,1,0.0454545454545455,0.0379053162945117,0.0530428520252392,0.0465340895556012,0.446162008767479,-0.192877226124236,-0.0273541856276341,0.834,0.7835,0.699,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_25723","Ceratocystiopsis","manitobensis",FALSE,19,4,1,0.0454545454545455,0.0793221285967682,0.047877960397379,0.0464767015542413,-1.3420877187225,-0.0595840506077237,-0.0327710494302809,0.9775,0.706,0.787,0.599,1,1,1,1,1
"asv","Ips grandicollis","ASV_22950","Sporothrix",NA,FALSE,19,6,1,0.0416666666666667,0.0347465399366346,0.0833104652269658,0.0733641806787066,0.44616200876756,-0.821772935803145,-0.72393075018968,0.834,0.9105,0.8975,1,0.757,0.874,1,1,1
"asv","Ips grandicollis","ASV_13560","Hawksworthiomyces",NA,FALSE,19,7,1,0.04,0.0331165582791391,0.0780630518534265,0.0786389392701252,0.455797109920746,-0.754602953439861,-0.808252313129922,0.828,0.888,0.9105,1,0.797,0.783,1,1,1
"asv","Ips grandicollis","ASV_5724","Graphilbum",NA,FALSE,19,4,0,0,0,0.0376483696393657,0.0546057660865078,NA,-1.10090254324879,-1.34693289831914,1,1,1,1,0.71,0.449,1,1,1
"asv","Ips grandicollis","ASV_9224","Ophiostoma","sparsiannulatum",FALSE,19,3,0,0,0,0.0488293018689804,0.0492529472756435,NA,-1.23739094587962,-1.19621176706426,1,1,1,1,0.56,0.585,1,1,1
"asv","Ips grandicollis","ASV_11554","Raffaelea","crossotarsi",FALSE,19,3,0,0,0,0.0241120560280145,0.0159127182638938,NA,-0.821873879571994,-0.708256466491081,1,1,1,1,1,1,1,1,1
"asv","Ips grandicollis","ASV_27488","Ceratocystiopsis","synnemata",FALSE,19,4,0,0,0,0.0517379674115949,0.0470577279981991,NA,-1.24645256950968,-1.13486447661877,1,1,1,1,0.514,0.624,1,1,1
"asv","Ips pini","ASV_3603","Sporothrix","eucastaneae",FALSE,5,10,3,0.25,0.0821042389326549,0.061589860864498,0.185881402239579,2.5756595822703,3.35633699117052,1.41439041644278,0.0425,0.013,0.3335,0.085,0.026,0.667,0.561,0.65208,1
"asv","Ips pini","ASV_11554","Raffaelea","crossotarsi",FALSE,5,3,1,0.142857142857143,0.0463088687200742,0.0371376164272614,0.0475952261845207,1.44354895429923,1.58154363350363,1.41439041644275,0.3245,0.249,0.3335,0.649,0.498,0.667,1,1,1
"asv","Ips pini","ASV_6746","Graphilbum",NA,FALSE,5,4,1,0.125,0.0259504752376188,0.0452279711284214,0.137827842492674,1.95319176771008,1.04947597545644,-0.102080713896965,0.208,0.306,0.707,0.416,0.612,1,1,1,1
"asv","Ips pini","ASV_25723","Ceratocystiopsis","manitobensis",FALSE,5,4,1,0.125,0.0732509111698707,0.0581987422282571,0.13147645251197,0.627400942531259,0.781918339005355,-0.0676383252344905,0.502,0.375,0.7715,1,0.75,1,1,1,1
"asv","Ips pini","ASV_27488","Ceratocystiopsis","synnemata",FALSE,5,4,1,0.125,0.0739744872436218,0.0436110912599157,0.0883209461873794,0.830317233521181,1.10801894496221,0.390427750916562,0.592,0.301,0.5505,1,0.602,1,1,1,1
"asv","Ips pini","ASV_1646","Raffaelea","arxii",FALSE,5,5,1,0.111111111111111,0.0360180090045028,0.0467039075093109,0.117808904452228,1.44354895429923,1.01834852648373,-0.0810896785056757,0.3245,0.385,0.7865,0.649,0.77,1,1,1,1
"asv","Ips pini","ASV_15268","Grosmannia","olivacea",FALSE,5,5,1,0.111111111111111,0.0421043855260969,0.0377192564536241,0.075259852148298,1.05696632735501,1.18080995280896,0.690020303829288,0.3305,0.3015,0.6775,0.661,0.603,1,1,1,1
"asv","Ips pini","ASV_4044","Graphilbum",NA,FALSE,5,6,1,0.1,0.0848118503696284,0.0638138513701288,0.0672336168084034,0.184093986404004,0.514466499576102,0.462553397469949,0.6285,0.5245,0.546,1,1,1,1,1,1
"asv","Ips pini","ASV_6959","Ophiostoma","adjuncti",FALSE,5,7,1,0.0909090909090909,0.0558279139569794,0.0487819667409469,0.131312626009974,0.573680694373944,0.666979422873554,-0.397104674403633,0.5165,0.4395,0.807,1,0.879,1,1,1,1
"asv","Ips pini","ASV_13560","Hawksworthiomyces",NA,FALSE,5,7,1,0.0909090909090909,0.0757924416753841,0.0484454348386321,0.028696166264951,0.221124086392702,0.65521753235359,1.47204034787866,0.64,0.427,0.316,1,0.854,0.632,1,1,1
"asv","Ips pini","ASV_15738","Graphilbum",NA,FALSE,5,7,1,0.0909090909090909,0.0932223687601384,0.0387193596798404,0.0596207194506356,-0.0312041119107635,0.97544847048632,0.724242852970773,0.7445,0.38,0.656,1,0.76,1,1,1,1
"asv","Ips pini","ASV_21569","Sporothrix",NA,FALSE,5,7,1,0.0909090909090909,0.0294692800945931,0.0476753528279298,0.0606212197007607,1.44354895429923,0.705931271333109,0.706664679182921,0.3245,0.439,0.667,0.649,0.878,1,1,1,1
"asv","Ips pini","ASV_660","Grosmannia","francke-grosmanniae",FALSE,5,13,1,0.0588235294117647,0.019068357708266,0.0686328458346833,0.0820704469882012,1.44354895429923,-0.194257122030537,-0.547820660379381,0.3245,0.782,0.891,0.649,1,1,1,1,1
"asv","Ips pini","ASV_8895","Ceratocystiopsis","manitobensis",FALSE,5,13,1,0.0588235294117647,0.084170761851515,0.0862109383715786,0.127523951051155,-0.42241888660671,-0.47051929161524,-0.897406903514786,0.823,0.856,0.9285,1,1,0.698,1,1,1
"asv","Ips pini","ASV_1122","Raffaelea","arxii",FALSE,5,8,0,0,0.0134650658662664,0.0603627571361433,0.0560280140070025,-0.438889912320839,-0.960018107880432,-1.43209005635618,1,1,1,1,0.86,0.656,1,1,1
"asv","Ips pini","ASV_3556","Sporothrix","rossii",FALSE,5,9,0,0,0.0276997473095526,0.0595717439139162,0.0523659265530212,-0.643874859708767,-0.979767447677131,-0.958313248028788,1,1,1,1,0.828,0.904,1,1,1
"asv","Ips pini","ASV_4337","Ophiostoma","undulatum",FALSE,5,4,0,0,0.0201975987993997,0.0535356964196385,0,-0.438889912320836,-0.639117435411545,NA,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_5162","Sporothrix",NA,FALSE,5,7,0,0,0.0146891627631997,0.0556914821046896,0.0312883714584569,-0.438889912320834,-0.94551865604685,-0.72424285297081,1,1,1,1,0.941,1,1,1,1
"asv","Ips pini","ASV_5724","Graphilbum",NA,FALSE,5,4,0,0,0.0201975987993997,0.0459068820124348,0,-0.438889912320836,-0.648465314471759,NA,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_6045","Sporothrix",NA,FALSE,5,7,0,0,0.0185092546273137,0.0234935649643005,0,-0.505495178763567,-0.518357311403988,NA,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_6117","Leptographium","gracile",FALSE,5,13,0,0,0,0.057749883345035,0.040420945767002,NA,-1.09778763145129,-0.973097255226503,1,1,1,1,0.659,0.893,1,1,1
"asv","Ips pini","ASV_7106","Ophiostoma","denticiliatum",FALSE,5,5,0,0,0.017953421155022,0.0468011783669621,0.0747040186760063,-0.438889912320839,-0.852865822879785,-1.43209005635627,1,1,1,1,1,0.656,1,1,1
"asv","Ips pini","ASV_7618","Leptographium","lundbergii",FALSE,5,7,0,0,0.051480285597345,0.0467597435081184,0.0298330983673658,-0.883422378739663,-0.75381359363012,-0.698723352333415,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_7819","Hawksworthiomyces",NA,FALSE,5,5,0,0,0.0197876716135846,0.0700826603778088,0.0364626757823361,-0.4653691202803,-0.795678475119183,-0.698723352333412,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_7886","Grosmannia",NA,FALSE,5,4,0,0,0,0.0321500035732152,0.0423336668334167,NA,-0.526974816107601,-0.715434619588468,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_8131","Graphilbum",NA,FALSE,5,6,0,0,0.0585181479628697,0.0440845422711353,0.0328164082041023,-0.897603046844079,-0.682409344932611,-0.698723352333412,1,1,1,0.994,1,1,1,1,1
"asv","Ips pini","ASV_8274","Sporothrix","rossii",FALSE,5,12,0,0,0.0351321494080374,0.0492534728902916,0.0672547583315473,-0.891540724305643,-0.949193006742356,-1.18044213368633,1,1,1,1,0.857,0.583,1,1,1
"asv","Ips pini","ASV_8974","Ophiostoma","karelicum",FALSE,5,3,0,0,0,0.0512827842492673,0.0521689416136637,NA,-0.600094331693954,-0.75826666498762,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_9224","Ophiostoma","sparsiannulatum",FALSE,5,3,0,0,0.0230829700564569,0.0234402915743587,0,-0.43888991232085,-0.44293504376782,NA,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_9363","Sporothrix",NA,FALSE,5,5,0,0,0.021844255461064,0.0291395697848927,0.0364626757823361,-0.494555287673601,-0.548314566784857,-0.698723352333412,1,1,1,1,1,1,1,1,1
"asv","Ips pini","ASV_11600","Ophiostoma","undulatum",FALSE,5,4,0,0,0.0201975987993997,0.0444597298649325,0.0417083541770885,-0.438889912320836,-0.659271261391067,-0.707460423009689,1,1,1,1,1,1,1,1,1
